Video ID,Title,Transcript,Combined_Text
KN6AKVJ4ILg,Top 3 grocery gut offenders,I'm going to show you the three top things in this grocery store that are harming your gut that you may not know about carrageenan found in things like creamers nut milks anything that needs,Top 3 grocery gut offenders I'm going to show you the three top things in this grocery store that are harming your gut that you may not know about carrageenan found in things like creamers nut milks anything that needs
pg4K7RBekyQ,NFL animal-based post workout meal,this is how an NFL player eats animal based I'm here with Taylor Raff starting safety for the Los Angeles Rams he's going to show you his post-workout recovery meal so right after my workout,NFL animal-based post workout meal this is how an NFL player eats animal based I'm here with Taylor Raff starting safety for the Los Angeles Rams he's going to show you his post-workout recovery meal so right after my workout
_IYyDpXM-kg,Different color steaks,check out the difference in color between these two stakes these are both New York strips this one is a traditional grain finished steak this one grass-fed grass finished you can,Different color steaks check out the difference in color between these two stakes these are both New York strips this one is a traditional grain finished steak this one grass-fed grass finished you can
MCgJccJf4wo,Plant-based “eggs”,plant-based wonder eggs claim to be good for the planet look at all this plastic packaging are you kidding me where does this go versus real hard-boiled eggs,Plant-based “eggs” plant-based wonder eggs claim to be good for the planet look at all this plastic packaging are you kidding me where does this go versus real hard-boiled eggs
ge59cdQOKtI,Animal-based at Trader Joe’s,Trader Joe's grocery haul animal-based Foods vegetables nope grass-fed Ribeyes we've got grass-fed ground beef organic pasture-raised eggs those are the best,Animal-based at Trader Joe’s Trader Joe's grocery haul animal-based Foods vegetables nope grass-fed Ribeyes we've got grass-fed ground beef organic pasture-raised eggs those are the best
Pq8kCfZdWq4,Resistance training is better than cardio for long term weight loss!,resistance training is the best way to lose weight by exercise cardio is not though cardiovascular exercise is good for your brain and your body you need some of it but it's not the way to lose,Resistance training is better than cardio for long term weight loss! resistance training is the best way to lose weight by exercise cardio is not though cardiovascular exercise is good for your brain and your body you need some of it but it's not the way to lose
fJacEP-5SZY,Kale vs. Liver,what's healthier kale or beef liver let's just look at Vitamin A content to illustrate the point here in one cup of kale there's about 50 micrograms of beta-carotene a not very,Kale vs. Liver what's healthier kale or beef liver let's just look at Vitamin A content to illustrate the point here in one cup of kale there's about 50 micrograms of beta-carotene a not very
ZxzG6AwrI1o,This common food additive is a known animal carcinogen... Avoid Caramel Color!,soda causing cancer in humans it's very possible did you know that sodas like Pepsi and Pepsi one contain significant levels of caramel color but the chemical in caramel color is called,This common food additive is a known animal carcinogen... Avoid Caramel Color! soda causing cancer in humans it's very possible did you know that sodas like Pepsi and Pepsi one contain significant levels of caramel color but the chemical in caramel color is called
uCkmc8q4ZrA,What is an Animal-Based Diet?,so an animal-based diet is organs and meat the most nutrient-rich foods for humans that I've ever seen prized by hunter-gatherers throughout Revolution clearly prized today organs and meat for protein and nutrients and some animal,What is an Animal-Based Diet? so an animal-based diet is organs and meat the most nutrient-rich foods for humans that I've ever seen prized by hunter-gatherers throughout Revolution clearly prized today organs and meat for protein and nutrients and some animal
XLfXYfxZkZU,3 Airport Travel Hacks!,here are three of my favorite traveling airport hacks first hack you can't bring water through security but you can bring coconuts I've got coconut water through security no problem hack number two you,3 Airport Travel Hacks! here are three of my favorite traveling airport hacks first hack you can't bring water through security but you can bring coconuts I've got coconut water through security no problem hack number two you
oCKwQtsuw98,Avoid the FAT TRIAD,this is the simplest thing you can do to lose weight avoid the fat Triad beyond a shadow of a doubt we know that eating processed foods like these will,Avoid the FAT TRIAD this is the simplest thing you can do to lose weight avoid the fat Triad beyond a shadow of a doubt we know that eating processed foods like these will
77Og_H7n0Ok,The amount of cups of brown rice to make 3tbsp of rice bran oil might shock you...,single meal at Chipotle contains three tablespoons of seed oils can you tell me what kind of oil the meat is cooked in rice bran oil okay to get this amount of,The amount of cups of brown rice to make 3tbsp of rice bran oil might shock you... single meal at Chipotle contains three tablespoons of seed oils can you tell me what kind of oil the meat is cooked in rice bran oil okay to get this amount of
Ix_EXUPN4pY,Avoid artificial sweeteners,two ingredients that are found in Monster and many other energy drinks many other products in every Supermarket when together in these products will totally mess up your metabolism they,Avoid artificial sweeteners two ingredients that are found in Monster and many other energy drinks many other products in every Supermarket when together in these products will totally mess up your metabolism they
AcS2zoWrFq8,“Red meat is inflammatory” - Harvard 😂,Harvard thinks red meat is inflammatory on their website Harvard lists some of the foods they think are most inflammatory things like white bread margarine soda french fries and steak,“Red meat is inflammatory” - Harvard 😂 Harvard thinks red meat is inflammatory on their website Harvard lists some of the foods they think are most inflammatory things like white bread margarine soda french fries and steak
ciWHpHt9_Jk,Harvard says seed oils are healthier than butter,Harvard wants you to eat seed oils and avoid animal fats like butter Harvard claims that saturated fats found in foods like butter animal fat Tallow and eggs will increase your risk of,Harvard says seed oils are healthier than butter Harvard wants you to eat seed oils and avoid animal fats like butter Harvard claims that saturated fats found in foods like butter animal fat Tallow and eggs will increase your risk of
eNP2SSw0M2Q,Add ORGANS to your diet,add organs to your diet the hods that eat the organs first so many animals that eat other animals eat the organs first organs are nutritious in unique ways let's just start with liver a half,Add ORGANS to your diet add organs to your diet the hods that eat the organs first so many animals that eat other animals eat the organs first organs are nutritious in unique ways let's just start with liver a half
nwZ_ZceHYu0,Alcohol is poison!,I want to show you guys my favorite alcohol I don't have a favorite alcohol I don't drink you need to drink this weekend do what you got to do life is about enjoyment but if you drink this weekend,Alcohol is poison! I want to show you guys my favorite alcohol I don't have a favorite alcohol I don't drink you need to drink this weekend do what you got to do life is about enjoyment but if you drink this weekend
03TghQRGA34,Corn Flakes = Libido Killer,did you know that corn flakes were originally developed to kill the libido of the patients at the Battle Creek sanitarium in 1894 one of the Kellogg's Brothers developed Corn Flakes with the,Corn Flakes = Libido Killer did you know that corn flakes were originally developed to kill the libido of the patients at the Battle Creek sanitarium in 1894 one of the Kellogg's Brothers developed Corn Flakes with the
XSgtXoC3UAQ,Grass-fed butcher tour,I'm not one of my favorite butchers I want to walk you guys through all the meats that I love ground lamb I love lamb it's a different flavor it's tender they got a T-bone steak California steak I don't even know what that is tri-tip,Grass-fed butcher tour I'm not one of my favorite butchers I want to walk you guys through all the meats that I love ground lamb I love lamb it's a different flavor it's tender they got a T-bone steak California steak I don't even know what that is tri-tip
koFtA_6u0k0,Chick-fil-A = seed oils,Chick-fil-A is proud of the fact they use seed oils check this out on their website they praise peanut oil it's refined Pinot oil no less but they sing the Praises of the peanut oil on their,Chick-fil-A = seed oils Chick-fil-A is proud of the fact they use seed oils check this out on their website they praise peanut oil it's refined Pinot oil no less but they sing the Praises of the peanut oil on their
yen4OdlhZ60,Smoothie = oxalate bomb??,your healthy smoothie actually an oxalate bomb oxalates are a compound found in high amounts in many plant foods that can,Smoothie = oxalate bomb?? your healthy smoothie actually an oxalate bomb oxalates are a compound found in high amounts in many plant foods that can
93GIcexPCSQ,Chocolate covered almonds vs. eggs,chocolate covered almonds are healthier than eggs based on the food Compass guidelines from Tufts University food Compass is a nutrient scoring system that took researchers at Tufts University three years and government,Chocolate covered almonds vs. eggs chocolate covered almonds are healthier than eggs based on the food Compass guidelines from Tufts University food Compass is a nutrient scoring system that took researchers at Tufts University three years and government
C7QTb1cpLK8,Animal-based diet = vegan??,is an animal-based diet the most vegan diet you can eat the core of the vegan ethos is the idea of minimizing loss of animal life and suffering a valiant goal,Animal-based diet = vegan?? is an animal-based diet the most vegan diet you can eat the core of the vegan ethos is the idea of minimizing loss of animal life and suffering a valiant goal
tPHWasyLqHk,Seed oils have deceptive marketing…,so I found a huge container of machine lubricant here in the grocery store no that's soybean oil that's refined for when you,Seed oils have deceptive marketing… so I found a huge container of machine lubricant here in the grocery store no that's soybean oil that's refined for when you
83AYM5srCLk,Almond milk vs. raw milk,what's healthier almond milk or raw milk hands down raw milk from cows or goats wherever you want to get it way healthier than almond milk why don't I like almond milk for starters,Almond milk vs. raw milk what's healthier almond milk or raw milk hands down raw milk from cows or goats wherever you want to get it way healthier than almond milk why don't I like almond milk for starters
AYy5vyHlYn0,Blue Zones eat meat?!?,in the blue zones people eat significant amounts of meat contrary to what you've been told the blue zones are five regions of the world where we see exceptional longevity a finding that is,Blue Zones eat meat?!? in the blue zones people eat significant amounts of meat contrary to what you've been told the blue zones are five regions of the world where we see exceptional longevity a finding that is
J9t3tKOtpyU,How many carbohydrates you should eat on an animal-based diet,here's how many carbohydrates I would suggest eating on an animal-based diet every day based on your weight and activity level let's start with the example of a 120 pound woman who's,How many carbohydrates you should eat on an animal-based diet here's how many carbohydrates I would suggest eating on an animal-based diet every day based on your weight and activity level let's start with the example of a 120 pound woman who's
zUo4I05hTG4,Do this to get healthy!,if you do nothing else I believe that removing seed oils will improve your health that simple step to be fair seed oils are found in a lot of foods and removing seed oils will mean that a lot,Do this to get healthy! if you do nothing else I believe that removing seed oils will improve your health that simple step to be fair seed oils are found in a lot of foods and removing seed oils will mean that a lot
GpQgfHX2jZw,Is “healthy” food really healthy?,most people think of these Cheetos Honey Buns as true processed foods but even these foods that many people think of as healthy all contain the same harmful,Is “healthy” food really healthy? most people think of these Cheetos Honey Buns as true processed foods but even these foods that many people think of as healthy all contain the same harmful
szDB7PXcq8M,How much liver to eat,much liver should you eat every day you can eat it raw or cooked you don't need a lot guys liver is incredibly nutrient Rich even half an ounce or an ounce of liver this amount,How much liver to eat much liver should you eat every day you can eat it raw or cooked you don't need a lot guys liver is incredibly nutrient Rich even half an ounce or an ounce of liver this amount
-4eVclrit2o,Full Day of Eating 2023 Update!,here's my full day of eating I start the day with some raw milk and maple syrup before heading out to go for a surf after a couple hours of Surfing I'll drink some coconut water to rehydrate,Full Day of Eating 2023 Update! here's my full day of eating I start the day with some raw milk and maple syrup before heading out to go for a surf after a couple hours of Surfing I'll drink some coconut water to rehydrate
8ayZ4__PiL0,Ground beef is amazing,ground beef is humble it doesn't get the praise it deserves when butchers make ground beef they're taking some of the cuts that have more of the connective tissue the parts that we leave out too,Ground beef is amazing ground beef is humble it doesn't get the praise it deserves when butchers make ground beef they're taking some of the cuts that have more of the connective tissue the parts that we leave out too
K7yxl6IOZBA,Plants have defense chemicals,plants contain defense chemicals which are concentrated in their leaves stems roots and seeds the things we think of as vegetables this is in contrast to fruit which is sweet and colorful plants,Plants have defense chemicals plants contain defense chemicals which are concentrated in their leaves stems roots and seeds the things we think of as vegetables this is in contrast to fruit which is sweet and colorful plants
RZq8VnRrvy4,“Healthy” snack bars are deceiving…,all of these healthy snack bars are full of processed sugars and Seed oils look at this kind thins say they're 90 calories and the number one ingredient is almonds well that's a little misleading when you realize that the,“Healthy” snack bars are deceiving… all of these healthy snack bars are full of processed sugars and Seed oils look at this kind thins say they're 90 calories and the number one ingredient is almonds well that's a little misleading when you realize that the
Qf-Zumc3ZO0,Animal-based Whole Foods grocery haul,I want to show you guys my grocery haul in the U.S it's a little different than Costa Rica went to Whole Foods this morning I got some grass-fed grass-finished rib eyes those look really good I got some raw cheese it's,Animal-based Whole Foods grocery haul I want to show you guys my grocery haul in the U.S it's a little different than Costa Rica went to Whole Foods this morning I got some grass-fed grass-finished rib eyes those look really good I got some raw cheese it's
zuQyKM-HL7o,Diet Coke vs. Coke Zero,Diet Coke versus Coke Zero what's the difference neither of these has any calories from sugar most people think they're good for weight loss totally wrong these are both horrible for,Diet Coke vs. Coke Zero Diet Coke versus Coke Zero what's the difference neither of these has any calories from sugar most people think they're good for weight loss totally wrong these are both horrible for
BQhI1Q0aEi8,USDA carb recommendations vs mine,mainstream carbohydrate recommendations versus what I would recommend you eat for carbohydrates the USDA recommends six servings of grains per day this,USDA carb recommendations vs mine mainstream carbohydrate recommendations versus what I would recommend you eat for carbohydrates the USDA recommends six servings of grains per day this
Ww5lsjwlWXA,The Whole Foods hot bar is a disaster...,the Whole Foods salad and hot bar is a train wreck it should be called the seed oil and harm your gut bar look at this canola oil canola oil canola oil canola,The Whole Foods hot bar is a disaster... the Whole Foods salad and hot bar is a train wreck it should be called the seed oil and harm your gut bar look at this canola oil canola oil canola oil canola
ML96viQZtQI,Hunter-gatherers eat animal-based,if you visit hunter-gatherer tribes like the hadza who are our best representation of where we come from as humans their preferences for foods are crystal clear they are Hunters first and,Hunter-gatherers eat animal-based if you visit hunter-gatherer tribes like the hadza who are our best representation of where we come from as humans their preferences for foods are crystal clear they are Hunters first and
iN4Aa3Z1bIM,Doctors don’t learn nutrition…,I just met some medical students here at the University of Arizona who told me they learned about nutrition and then told me they learned that saturated fat is bad for us because it raises LDL and everyone knows that LDL is bad for your,Doctors don’t learn nutrition… I just met some medical students here at the University of Arizona who told me they learned about nutrition and then told me they learned that saturated fat is bad for us because it raises LDL and everyone knows that LDL is bad for your
gYtAuEG0F4w,Fruit is the only part of a plant I’ll eat,plants do not want to be eaten except their fruit looking at this banana tree behind me you can clearly see that the only part that it wants you to eat are those bananas once they become yellow,Fruit is the only part of a plant I’ll eat plants do not want to be eaten except their fruit looking at this banana tree behind me you can clearly see that the only part that it wants you to eat are those bananas once they become yellow
dxDC8W7pyGM,What’s in your pantry?,this is what is in every Pantry in America there's absolutely no judgment here but I'm staying in an Airbnb so this is really interesting to see what's in here seed oils extra virgin olive oil,What’s in your pantry? this is what is in every Pantry in America there's absolutely no judgment here but I'm staying in an Airbnb so this is really interesting to see what's in here seed oils extra virgin olive oil
DYq80RoGVlU,My Protein Recommendations,here's how much protein I would suggest eating every day on an animal-based diet based on your goal body weight let's start with an example of a 120 pound woman for women I recommend multiplying gold body weight times 0.9 so about 108,My Protein Recommendations here's how much protein I would suggest eating every day on an animal-based diet based on your goal body weight let's start with an example of a 120 pound woman for women I recommend multiplying gold body weight times 0.9 so about 108
fgn6uww_GrM,"Calories in, calories out is not a long term solution for weight loss",this is why most diets fail because most diets things like Weight Watchers or any point system of diets fail to take into account the quality of the calories and the resulting satiety the quality of,"Calories in, calories out is not a long term solution for weight loss this is why most diets fail because most diets things like Weight Watchers or any point system of diets fail to take into account the quality of the calories and the resulting satiety the quality of"
21H9kSOW2iQ,3 more kitchen hacks,here are three more of my favorite kitchen hacks don't drink tap water it's full of tons of chemicals and pollutants that you do not want in your body I use a countertop reverse osmosis,3 more kitchen hacks here are three more of my favorite kitchen hacks don't drink tap water it's full of tons of chemicals and pollutants that you do not want in your body I use a countertop reverse osmosis
1vb-JB8uD2s,RX Bars claim no B.S…,RX bars claim there's no BS well I'm calling on RX bars look at these ingredients there's a seed oil in there sunflower oil right there,RX Bars claim no B.S… RX bars claim there's no BS well I'm calling on RX bars look at these ingredients there's a seed oil in there sunflower oil right there
Cm2PRVJ6OXM,Animal-based = most optimal diet,what are the most optimal foods for humans on the planet this is what I believe the most optimal way that you can eat is this is an animal-based diet when I try to think about what humans,Animal-based = most optimal diet what are the most optimal foods for humans on the planet this is what I believe the most optimal way that you can eat is this is an animal-based diet when I try to think about what humans
THCQna1ngOk,Good food choices = good health,this is where diabetes obesity eczema psoriasis autoimmune disease dementia chronic illness and suffering begin at the grocery store the choices you make,Good food choices = good health this is where diabetes obesity eczema psoriasis autoimmune disease dementia chronic illness and suffering begin at the grocery store the choices you make
fqGPW2oqNA4,Spinach = kidney stones??,is spinach causing your kidney stones you've been told that spinach is good for you but did you know that spinach is by far the biggest source of oxalates in,Spinach = kidney stones?? is spinach causing your kidney stones you've been told that spinach is good for you but did you know that spinach is by far the biggest source of oxalates in
Aa9W_MQrpUo,Meat has more nutrients than vegetables,meat and organs contain far more nutrients than vegetables we've been told that vegetables the leaves the stems The Roots the seeds of plants are good for us because they're full of,Meat has more nutrients than vegetables meat and organs contain far more nutrients than vegetables we've been told that vegetables the leaves the stems The Roots the seeds of plants are good for us because they're full of
iUvMvbgqqiQ,My hack for eating liver,this is my favorite way to eat liver which is my favorite organ I've got a bunch of liver in here I've got the liver cut up and Frozen it's in small pieces I'll eat a piece like this every,My hack for eating liver this is my favorite way to eat liver which is my favorite organ I've got a bunch of liver in here I've got the liver cut up and Frozen it's in small pieces I'll eat a piece like this every
ke8DDaP4jFQ,Meat and organs = nature’s multivitamin,it's pretty clear that the animal Foods meat and organs are the center of the human diet when I started looking at the medical literature you find nutrients in meat and especially in organs that have,Meat and organs = nature’s multivitamin it's pretty clear that the animal Foods meat and organs are the center of the human diet when I started looking at the medical literature you find nutrients in meat and especially in organs that have
blqHuxlNAeI,How canola oil is made,canola oil is toxic here's how it's made it starts with the seeds of a raped plant which are completely toxic to humans in order to make canola oil these plants must be specially bred to lower,How canola oil is made canola oil is toxic here's how it's made it starts with the seeds of a raped plant which are completely toxic to humans in order to make canola oil these plants must be specially bred to lower
iu66Y5vmIH8,Easiest way to lose weight,if you simply eliminate seed oils processed sugars and processed milled grains and flowers you're essentially not eating any processed foods and your health will improve and the story people realize how hard it is to do that,Easiest way to lose weight if you simply eliminate seed oils processed sugars and processed milled grains and flowers you're essentially not eating any processed foods and your health will improve and the story people realize how hard it is to do that
kmss5-n20po,My thoughts on Ezekiel bread,Ezekiel Bread yay or nay listen guys even though it's seven sprouted grains it still has grains grains are seeds seeds are highly defended they are full of Defense chemicals digestive enzyme,My thoughts on Ezekiel bread Ezekiel Bread yay or nay listen guys even though it's seven sprouted grains it still has grains grains are seeds seeds are highly defended they are full of Defense chemicals digestive enzyme
Nxp-fK6zsgY,One of the worst seed oils,you guys have heard me talk about seed oils corn canola sunflower safflower soybean but did you know that grape seed oil though you may think it's healthy is,One of the worst seed oils you guys have heard me talk about seed oils corn canola sunflower safflower soybean but did you know that grape seed oil though you may think it's healthy is
xTYSwjbsyh0,How to construct an animal-based diet,I want to show you guys how I would construct an animal-based diet I would start by focusing on animal Foods organs like heart and liver and meat every day you might get some bone marrow maybe some eggs I've been eating raw cheese,How to construct an animal-based diet I want to show you guys how I would construct an animal-based diet I would start by focusing on animal Foods organs like heart and liver and meat every day you might get some bone marrow maybe some eggs I've been eating raw cheese
_5SXYOAuCLc,Nighttime blue light iPhone hack,I want to show you guys my favorite nighttime phone hack you can triple click to get that and triple click to get back in the evening I like to take the blue light off my phone so it's less bright blue,Nighttime blue light iPhone hack I want to show you guys my favorite nighttime phone hack you can triple click to get that and triple click to get back in the evening I like to take the blue light off my phone so it's less bright blue
bBBHOpikDaM,Doctors aren't taught this..,the University of Arizona medical school this is where I went to medical school I was not taught to think about the roots of chronic illness I was not taught to think about what causes illness sure,Doctors aren't taught this.. the University of Arizona medical school this is where I went to medical school I was not taught to think about the roots of chronic illness I was not taught to think about what causes illness sure
CE6Qaaznvu4,Real eggs vs. plant-based “eggs”,real eggs versus plant-based eggs how can they even call it that think about it what's in a real egg you've got vitamin A you've got choline you've got vitamin K2 you've got fat,Real eggs vs. plant-based “eggs” real eggs versus plant-based eggs how can they even call it that think about it what's in a real egg you've got vitamin A you've got choline you've got vitamin K2 you've got fat
PUSb9MyFdiU,Stress reduction hack from Andrew Huberman,I want to tell you guys a hack that I learned from my buddy Andrew huberman shout out to Andrew this is that if you're feeling stressed or you're looking at a computer screen for too long take a break for a couple minutes,Stress reduction hack from Andrew Huberman I want to tell you guys a hack that I learned from my buddy Andrew huberman shout out to Andrew this is that if you're feeling stressed or you're looking at a computer screen for too long take a break for a couple minutes
Gyi0l-T84ik,Will testicle be banned from pro sports?,eating testicle will likely soon be banned from professional sports check this out if you eat testicle you will be getting bioactive testosterone into your,Will testicle be banned from pro sports? eating testicle will likely soon be banned from professional sports check this out if you eat testicle you will be getting bioactive testosterone into your
yH3sfinUSqs,Which olive oil is best?,so you guys know that olive oil is better than seed oils but you have to be careful with olive oil this says extra virgin olive oil that means that it,Which olive oil is best? so you guys know that olive oil is better than seed oils but you have to be careful with olive oil this says extra virgin olive oil that means that it
b9v_1Vgb6q0,Does McDonald's cook burgers with seed oils?,trying to find the best place to get animal-based food on the go I'm here at McDonald's I've heard they have all beef patties let's see if their burgers are cooked in seed oils come on the burgers,Does McDonald's cook burgers with seed oils? trying to find the best place to get animal-based food on the go I'm here at McDonald's I've heard they have all beef patties let's see if their burgers are cooked in seed oils come on the burgers
Vw8kgDl3770,Saturated fats from animals are GOOD for you,the word saturated fat is almost like a bad word it is yeah I think the recent political events really made me more aware of the way that the media can really program us right and I would say,Saturated fats from animals are GOOD for you the word saturated fat is almost like a bad word it is yeah I think the recent political events really made me more aware of the way that the media can really program us right and I would say
jXTYIPHe28Y,Animal-based affordably at Walmart,this is how to shop animal based affordably let's go to Walmart get an avocado 68 cents get some apples one dollar and 67 cents a pound it's got,Animal-based affordably at Walmart this is how to shop animal based affordably let's go to Walmart get an avocado 68 cents get some apples one dollar and 67 cents a pound it's got
yhYnX1fGNjU,We evolved eating meat and organs,do we know that the diet that we evolved on is the optimal diet for humans I believe the answer to that question is yes what better indicator do we have for what the optimal diet for humans could,We evolved eating meat and organs do we know that the diet that we evolved on is the optimal diet for humans I believe the answer to that question is yes what better indicator do we have for what the optimal diet for humans could
K5PryE6TlIo,Is Oatly hiding seed oils?,Oatley oat milk man I gotta call this out look at this guys ingredients oats which is a problem because they have tons of phytic acid second ingredient low arusic acid rapeseed oil what's that,Is Oatly hiding seed oils? Oatley oat milk man I gotta call this out look at this guys ingredients oats which is a problem because they have tons of phytic acid second ingredient low arusic acid rapeseed oil what's that
ssqHSKOAWdk,Plants don’t want to be eaten,don't think vegetables are great for humans we think about this intuitively high level without getting into the science vegetables canonically are leaves stems roots and seeds of plants now from the,Plants don’t want to be eaten don't think vegetables are great for humans we think about this intuitively high level without getting into the science vegetables canonically are leaves stems roots and seeds of plants now from the
ghVyZtLxjZI,Medical students are not taught this…,medical students are not taught to think about autoimmunity inflammation all of these conditions in their relation to the foods we eat I'm back at the medical school that I went to the University of,Medical students are not taught this… medical students are not taught to think about autoimmunity inflammation all of these conditions in their relation to the foods we eat I'm back at the medical school that I went to the University of
IAputm2gh3g,“Smart” plant-based bacon = dumb bacon,check this out smart bacon I don't know how they can actually call it bacon and how they can call it smart bacon when it's actually a plant-based food plant-based bacon uh why is it smart to,“Smart” plant-based bacon = dumb bacon check this out smart bacon I don't know how they can actually call it bacon and how they can call it smart bacon when it's actually a plant-based food plant-based bacon uh why is it smart to
Zo_Bo696TM8,Have you found the root cause of your gut issues?,if you have gut issues and you go to a gastroenterologist like 99 of them will just tell you to go on a proton pump inhibitor which will,Have you found the root cause of your gut issues? if you have gut issues and you go to a gastroenterologist like 99 of them will just tell you to go on a proton pump inhibitor which will
5gmNEqaxOEQ,Eat 80/20 ground beef,to show you guys the difference between 95.5 ground beef 95 lean five percent fat ground beef and 80 20 which is probably more like 85 15. so this one is,Eat 80/20 ground beef to show you guys the difference between 95.5 ground beef 95 lean five percent fat ground beef and 80 20 which is probably more like 85 15. so this one is
Vm5YFzpdax4,Does Chick-Fil-A use seed oils?,does Chick-fil-A use seed oils on the grilled chicken and the breaded chicken let's go find out can you tell me what oil the chicken is cooked in it says the breaded chicken is cooked in,Does Chick-Fil-A use seed oils? does Chick-fil-A use seed oils on the grilled chicken and the breaded chicken let's go find out can you tell me what oil the chicken is cooked in it says the breaded chicken is cooked in
eRy9eX4Gc3U,Animal-based fridge tour,just got back from the United States I want to show you guys my fridge in Costa Rica I give you a little mini fridge tour we got some bone broth up here you got some ground beef right there that's most of what I eat I brought some,Animal-based fridge tour just got back from the United States I want to show you guys my fridge in Costa Rica I give you a little mini fridge tour we got some bone broth up here you got some ground beef right there that's most of what I eat I brought some
f2NrDu0_gQA,Stop feeding cereal to your kids,I'm at Walmart and I'm walking through the cereal aisle I can't help but feel nostalgic a little bit for my childhood I used to eat all of these cereals as a child I used to eat Honey Nut Cheerios I,Stop feeding cereal to your kids I'm at Walmart and I'm walking through the cereal aisle I can't help but feel nostalgic a little bit for my childhood I used to eat all of these cereals as a child I used to eat Honey Nut Cheerios I
Nd7JeGdYVME,This is an animal-based diet,you've heard of a plant-based diet but this is an animal-based diet I said I have like an animal-based diet you know some people are plant-based I'm animals I love that word yeah animal based yeah,This is an animal-based diet you've heard of a plant-based diet but this is an animal-based diet I said I have like an animal-based diet you know some people are plant-based I'm animals I love that word yeah animal based yeah
o0Wrri264iw,Healthy snacks have sugar and seed oils…,there's a sign right there that says healthy snacks and right underneath it our Nature Valley sweet and salty nut granola bars which have plenty of corn,Healthy snacks have sugar and seed oils… there's a sign right there that says healthy snacks and right underneath it our Nature Valley sweet and salty nut granola bars which have plenty of corn
G2GRr_-ZYiw,Red meat will LENGTHEN our life,eating red meat will lengthen your life one of the main problems as we age is loss of lean muscle mass also known as sarcopenia having an optimal amount of,Red meat will LENGTHEN our life eating red meat will lengthen your life one of the main problems as we age is loss of lean muscle mass also known as sarcopenia having an optimal amount of
5796pyRUxFo,How to make kefir,I got some kefir grains I just got them off Amazon they come in a little bag you strain them and then I'm going to show you guys how to make kefir from kefir grains you take the grains you put them,How to make kefir I got some kefir grains I just got them off Amazon they come in a little bag you strain them and then I'm going to show you guys how to make kefir from kefir grains you take the grains you put them
1p7kCX3SJOo,KIND bar is not so kind…,I have a question for the folks at kind bar how exactly are peanuts heart healthy and how can you even write heart healthy,KIND bar is not so kind… I have a question for the folks at kind bar how exactly are peanuts heart healthy and how can you even write heart healthy
CrUOEf4CQts,Black truffle oil = vegetable oil 🤯,maybe you're very Gourmet Gourmet and you like black truffle oil but did you know that the second ingredient is,Black truffle oil = vegetable oil 🤯 maybe you're very Gourmet Gourmet and you like black truffle oil but did you know that the second ingredient is
U3Ec3xY4Hf8,Diet Soda = Gut Damage,diet soda is damaging your gut please stop drinking this diet soda may be better than regular soda from a weight loss perspective but I don't know how,Diet Soda = Gut Damage diet soda is damaging your gut please stop drinking this diet soda may be better than regular soda from a weight loss perspective but I don't know how
KQ071pHCyto,3 Animal-Based Breakfasts,here are three animal-based breakfast options that are way better than your sucky oatmeal number one yogurt with fruit raw yogurt is best if you can't find that look for something that is,3 Animal-Based Breakfasts here are three animal-based breakfast options that are way better than your sucky oatmeal number one yogurt with fruit raw yogurt is best if you can't find that look for something that is
698-JrKI2js,What about Olive Oil?,what do I think about olive oil look it's way better than seed oils this is extra virgin olive oil it's not heated it's not refined it's not bleached it's,What about Olive Oil? what do I think about olive oil look it's way better than seed oils this is extra virgin olive oil it's not heated it's not refined it's not bleached it's
U58YWlTgzFE,Grass-fed beef at Walmart,even at Walmart you can find grass-fed ground beef here's 85 15 organic grass-fed ground beef patty at Walmart it's pretty easy to eat animal base with,Grass-fed beef at Walmart even at Walmart you can find grass-fed ground beef here's 85 15 organic grass-fed ground beef patty at Walmart it's pretty easy to eat animal base with
DJ9UFz0sZ0A,Impossible Burger is impossible to sell…,even in Walmart people know that the impossible Burger is total look it's on sale it's supposed to be 5.96 it's on sale for 256. it's like 55 60,Impossible Burger is impossible to sell… even in Walmart people know that the impossible Burger is total look it's on sale it's supposed to be 5.96 it's on sale for 256. it's like 55 60
3oICD74K00o,Walmart Run!,here's how I would shop animal based at Walmart Walmart has organic fruit they got organic apples they've got coconuts at Walmart look at this get some coconut water,Walmart Run! here's how I would shop animal based at Walmart Walmart has organic fruit they got organic apples they've got coconuts at Walmart look at this get some coconut water
yLKulEdvBMU,Are we curing cancer?,does cancer research and treatment really get to the root cause of this illness sadly I don't think so the majority of cancer research is aimed at,Are we curing cancer? does cancer research and treatment really get to the root cause of this illness sadly I don't think so the majority of cancer research is aimed at
iQ_bhxIPGEI,Cardio does not = weight loss,when I'm in the U.S I come to gyms and it's always interesting to see U.S gyms I always see tons of people on the cardio machines just endlessly hammering and hammering and hammering and I think,Cardio does not = weight loss when I'm in the U.S I come to gyms and it's always interesting to see U.S gyms I always see tons of people on the cardio machines just endlessly hammering and hammering and hammering and I think
fpDX5D9RnEU,A Day of Eating in 60 Seconds,full day of animal-based eating keep in mind I'm very active and I serve two to two and a half hours a day pre-surf 6 a.m two tablespoons of raw honey with a glass of reverse osmosis water after surf I have a big breakfast I have a,A Day of Eating in 60 Seconds full day of animal-based eating keep in mind I'm very active and I serve two to two and a half hours a day pre-surf 6 a.m two tablespoons of raw honey with a glass of reverse osmosis water after surf I have a big breakfast I have a
