Video ID,Transcript
OQl5LDy3qdQ,do you know how long it takes to burn off a single m m I do when I was in sixth grade my PE teacher gave us a single m m and then had his walk in this big circle for how long it would take to burn one off when we got back to the
C1O-F3Ucc0M,have you tried the trending peanut butter bowl I see your peanut butter bowl and I raise you a peanut butter protein bowl I do really dig the peanut butter here because peanut butter can help you
P81QfJ6XwGA,I should not be eating two slices of bread this is way too many carbs remember your body needs carbs see if it's just our convenient and delicious I have zero willpower I'm being so bad by
2u61yJJD3AM,hi hi hi would you like some Girl Scout cookies yes I would but I really shouldn't I feel way too guilty oh Miss
VVYMtuv2AIc,let's see here excuse me young man do you have any egg beaters way less calories well I can't imagine getting any of these pancakes they sound so sinful oh you're getting some oh you
mc6wKIb2Kws,okay why'd you have to bring that up
g9JACILmKc4,here are some no food rule snack ideas when you're strolling at target bars are always super efficient and convenient if you like the brand name ones check out Target's good and gather brand for a fraction of the price they got a huge selection of nuts which are Super
qrSxlUNuYeA,I eat so healthy my friends call me the healthy one of the group oh is that so yeah I mean every morning I have a 14 egg white omelette with my celery juice after three hours on the Peloton does it
PnCstYnCzSk,hey did you see Tina gained some weight she's really letting herself go I mean doesn't she care about her health her body may have changed but that doesn't necessarily make her less
n9RZXj950YM,cauliflower really can be anything you shouldn't have you make everything so much butter
-drUIJ7EqNw,hmm this is unreal let's make a white chocolate raspberry pie first thing we're going to do is melt some white chocolate chips
Hk8NjstFNBc,hello sweetie it's so good to see you I brought you a chocolate cake here have a slice oh none for me that is so fattening how is it good oh I got you
jhrIkvJ4_54,it feels so gross I ate like crap this weekend Oh don't beat yourself up it happens I've got to cut back this week no carbs and I don't even want to see a dessert maybe not the best idea what if
JhnfawQ07ow,three ingredient guilt-free chocolate pie I'm gonna be completely honest with you I've never made this before my brother-in-law did it it turned out really good so let's hope that happens here too we're gonna take a cup of our chocolate chips and then we're gonna
Q9VDAB-rPz0,hey did you know you can eat this whole spaghetti squash for less calories than that measly plate of pasta yeah and look how big it is you'll be full for sure oh
27A0r1sHT30,foreign hello eggs aren't even good for you like have you heard of cholesterol sure have and have you heard that the cholesterol in food is different from the cholesterol in your body cholesterol and
txdL8oKbTw0,here you might as well just be eating this straight from the bag that whole pretzels are basically sugar thing is so
22-9AlCIhSI,it's about damn time turn up the music
SpzCT0lba6M,think I need another snack but that usually fills you up yeah well not today I'm just having a hungry day here drink this no thanks I think I'm gonna get a
QOfyOZTTlsI,didn't you have toast for breakfast yeah one sliced peanut butter banana and one slice with a fried egg and now you're eating a sandwich that is
mcv6bwtcstM,shut up it is not yes it is no it's not yes it is
KtyrQgKQELk,hey babe I'm gonna have some ice cream do you want any no okay if he didn't need any of it do you really need it are you really suggesting that I let a man dictate my food choices all I'm saying
Bc7iQsg7vgQ,think I need another snack but that usually fills you up yeah well not today I'm just having a hungry day here drink this no thanks I think I'm gonna get a
c7gqT7YXbGE,I've never told anyone this before but I'm addicted to peanut butter
Nc4polAqCkw,have you heard of Cato the first one that allows me to have butter you know I love my butter well maybe these cute little containers they're all colorful and stuff but where are the adult sizes
sjCGKYBXWjA,if you can't control yourself around the food keep it out of the house if you're not hungry enough to eat an apple you're not really hungry never eat ingredients you can't pronounce it's all chemicals shove your food into a container to make
_OJc6ot5t4A,I'm only going to eat Whole Foods from now on piece of cake cake of which I won't be eating this is uh kind of harder than I thought no I'm I'm good I'm good
iUw68tci-W8,let me tell you why dieting doesn't work so I want you to pretend that you have to breathe through a straw you're getting some of the air that you need but not enough and after a while you're gonna feel it you need more air at first
p1ZH0ZYfqEw,Carol is so lucky she doesn't take after our side of the family she is all limbs sorry you got the short end of the stick sweetie we better put these down he just came from Timothy's family's
bwhBHcbeqRg,foreign [Music]
yPL2sb1Rqa0,I think they forgot to make the cookies Take a Hint from the reindeer what's
udtZv1g_6Co,during the holidays one of my favorite treats to make are homemade Butterfingers the only flower I use is cauliflower cookies are like way unhealthy but did
i4we9ljlI3Y,oh this one Cookie's gonna make me gain five pounds I'll just have a nibble oh come on do it with me Holiday calories don't count oh we're being so bad sinful
1OG_rfyRxYU,a little of this oh my God so good let's make it grab yourself a medium sized bowl and whisk together four eggs milk brown sugar
4eMIHrYYoQg,[Music] do do do
mXw3j0-3D8U,hi it's so good to see you I've literally been looking forward to this all day yeah I haven't been able to stop thinking about it [Music]
SM8pKxFz4D0,together [Music]
QQVILEiKUMc,hey fit fam today I'm going to show you how to make my healthy gluten-free dairy-free sugar-free keto high protein cookies perfect for the holidays and I bet they taste just like Nana's let's make them the first thing you're going
t9Lf8Z-gX-A,back when I was your age I was so small the boys could just pick me up by their pinky that's how I landed your grandfather I got a plate for a lady real I'm backer now did you see Susan went back for
K2OkP048oig,gosh is it lunchtime already I didn't even notice I totally forgot we even had these maybe later oh I couldn't possibly finish all
EXtNuPFtruM,hey fit fam today I'm going to give you my top tips to help you stop binge eating oh boy the first thing you're going to do is
e-DvZNktn5M,nothing I was stupid I was foolished [Music]
GIs3H3V2L8k,foreign [Music] taking off yeah I gotta run wait wait what guys I'm here wouldn't miss it
ozr4L7vjSSw,stop what were you really gonna eat that whole banana um yes isn't that like a lot of carbs
DvpPj7kHetw,shouldn't you be using cauliflower rice for that to avoid the carbs actually adding carbs to the meal is partly why I
D-LaZ9J9DfU,I better be careful not to add too much this is such a healthy snack you know I already had one of these today I probably shouldn't have another yesterday was delicious but I have got
7EHV9x36Rss,I really wasn't sure how this is going to turn out but it turned out so good take a couple slices of bread and put some mayo or butter on one side flip them over and spread some pumpkin add a little pumpkin spice followed by Brie
H3Kjnr5D_7I,eight meals bigger than your head okay let's talk
RkqXJT2yUjQ,the perfect on the go lunch that's got a little sweet and it's got a little Savory go ahead and grab yourself a pear cheese and turkey slices during that cheese or you could cut it into strips you're going to do the same thing with a pear now take a couple slices of the
bwQfqRoz87o,watch out for this diet culture marketing the next time you're at the store all food is guilt-free it's not an ingredient net carb is also not a regulated term there's no definition of a superfood it's all pretty super except the ones you maybe don't like wellness
LmilFRKPEC4,what's that smell oh it's my apple cider vinegar shot it's super detoxifying oh yeah and it really helps to control my cravings and curb my appetite hate to
zeIi0W5j3OI,I love chocolate covered strawberries but I hate melting chocolate so instead I use chocolate frosting and I swear it works way better just grab the can of frosting and strawberries as you want to eat them I don't even think this is lazy
fRXvHgHyaNc,I can't decide which one I love most so I'll leave that to you first up minty watermelon bites with watermelon mint and feta cheese but does anything beat pesto make it creamy and give it a feel full protein punch by adding Greek
2D5E9kXaOaw,oh but I kind of diet again huh good for you oh no no diet I just felt like having a salad today but you're supposed to have no food rules you couldn't
vHwqq58satU,um it's like 7 a.m isn't it a little early to be eating but i'm hungry so drink some coffee if my body is saying
Skp0wz80gVc,are we having a cheat day i'll go get my stretchy pants wait what well i mean i just assume because you're letting yourself eat so
ljkNA3oph-E,fruit has too much sugar should you really be eating that but you should totally start this 17 a day detoxifying juice cleanse
1PbrACzn_OY,um i officially call this meeting to a start what's on the agenda here well as of now we have most of our bases covered i've set limits on when people can eat i've got them thinking the longer they
uWBfiPSmU3s,shouldn't you be using cauliflower rice for that to avoid the carbs actually adding carbs to the meal is partly why i
iaFx9PzCSr0,hello i brought chocolate chip cookies hello i brought my favorite healthy sugar-free fat-free dairy-free cookies that are naturally baked for the sun oh cheeseburger hamburger whatever you have
eEwNpNPO6is,here's a full day of eating with no food rules freezer waffles are my jam they're a great source of carb for a base and you can load them up with some fat and protein I did one sweet and one Savory this morning I was also still a bit
9IgCWFsZyPs,i don't know what's going on and i simply don't want to know
-JfqQy6bqs8,[Music] one two three oh you were counting how many you had you're welcome oh i don't do that anymore i trust my body
3_TyIrFO5CA,doesn't that just like uh defeat the purpose what using butter in my veggie omelet
PlFkuV7zdSQ,you really going to eat that isn't it unhealthy um
MXvBcMZuHVo,I have a really easy dinner that takes literally less than 5 minutes to prep and I'm going to do it on a timer just so you believe me I have all the ingredients in place because you know what the french say me and pl but that added at about one whole minute all
L0NnUpzuNHg,you need a super simple dinner well then let's make buffalo chicken flatbreads to a pan over medium high heat sprayed with nonstick spray we're going to add about 2 lbs of ground chicken the chicken's broken up we're going to season and measure with our heart with some onion
4pL-pAyOk3M,someone sent me a video of a Caesar salad pizza let's do this preheat oven to 375 in The Mixing Bowl we're going to add 20 oz of drained canned chicken if you have a problem with canned chicken
OTJHSGx4EMk,why the heck are you not adding this into your dishes to get really easy nutrients I'm Sarah and I'm a registered dietitian I'm going to teach you what to add and when to your dishes to add really easy nutrients today we're doing my probably favorite addin and it's
rVfupozZ0Y8,back to nap snacks when I make a snack while my baby naps so I don't have to worry about little hands eating it today we're going to make strawberry balls I can think of a better name than that strawberry bites yeah bites sound better
frI1NacVUfI,which one of you mother truckers were going to tell me about breakfast guacamole let me show you what I'm talking
eFBJgUJ69Qw,do you need a super simple dinner well let's make my favorite thing in the entire world a sheet pan dinner preheat oven to 400 to a mixing bowl we're going to add some chopped up broccoli two to three carrots chopped up a bell pepper
PKPK2Mwy2Sg,I was influenced once again let's make the viral chocolate raspberry clusters get you some raspberries in a mixing bowl and just Mash those with a fork no fancy technique needed and then you're going to add a little bit of Honey um
sHcIGudeqJs,do you want to know the definition of balanced I made my daughter homemade airfried carrot fries homemade chicken nuggets with broccoli in them then I'm also adding her favorite microwavable mac and cheese one because it's her
t9OUauT5KAk,here's how I'm going to add some broccoli into my daughter's chicken nuggets and notice how I didn't say sneak them in because she has a right to know what she's eating we're going to cook this pound of ground chicken all the way through and add whatever seasoning you prefer we're going to add
Pw9506SC5Ek,I got these gorgeous locally grown carrots in my CSA box this week so let's cook them and turn them into carrot fries first thing we're going to do is cut off the ends and then we're just going to peel it and then just cut them into fry
L5GaCGDUNuU,it is Saturday so you know what that means it means it's time to go to the farmers market and pick up my CSA box she is you don't know what CSA
K3OJlmRXzYw,get a pan over medium high heat add some olive oil once warm add some red onion chopped add some minced garlic let those hang out for about 3 minutes next we're going to add a pound of ground chicken
UZnWrcwYjCk,do you need a super simple dinner well then let's make cucumber shrimp boats we're going to Tha our peeled and dained shrimp according to the package add your shrimp to a mixing bowl and season a measure with your heart with some onion powder and garlic powder some smoked
DJKIqcUW5-I,"here's some things I would tell my teenage self now that I'm a 27-year-old registered dietitian number one you need to eat more than 1,200 calories I know 1,200 calories is like the magical diet culture number but that is actually the"
zN301OIcPws,here's everything I bought at Aldi as a dietitian it's been a hot minute since I've lived in the same town as an Aldi and I forgot how much I love this store of course starting with our produce because that's usually the front of the
O3DJERVl6mI,okay I don't know if anybody's told you today but your weight will fluctuate but your worth will not okay thanks
L1BYKBV3P4U,let's make a high protein breakfast that doesn't involve eggs preheat the oven to 350 one and 1/2 cups of old-fashioned oats add in some hemp Chi and flax seeds just for extra nutrients 1 and 1/2 cups
GukbUWCV3sk,do the dishes with me while I tell you why you should listen to online influencers rather than register
7dhLsPniusk,yogurt I like chocolate but I want it in yogurt form chocolate yogurt that's what we're going to do today at home I know some of you are going to be like I buy chocolate yogurt for $500 per smell
4fPLFO53Bj4,let's make my favorite dinner for when I don't want to cook dinner it's the instant pot creamy chicken garlic pasta get this life-saving device out we're going to add some chopped up chicken breasts season a measure with your heart
0LmiMq20498,get in loser we're making a high fiber snack get a freezer safe dish and then some parchment paper and then you're going to get a mixing bowl and add whatever flavor Greek yogurt you prefer I just like this lightened fit it's
bpQjCby4xUc,let your kid believe in Santa Claus there's still adults that believe 1 12200 calories is enough for them let your kid believe in Santa Claus there's still some adults that believe carbs are bad for you let your kid believe in Santa Claus there's still some adults
q18BhJm9eWM,Rosemary Parmesan bread that you can bring to any holiday party and they'll love you for it to prep you're just going to chop up your fresh Rosemary and then add it to a mixing bowl and add some freshly shredded parmesan into that just measure with your heart and then a
YG4CkzAnCMc,welcome to nap snacks when I make a snack while my baby naps and I don't have to worry about little hands eating it peanut butter dipped Apple that's what we're making today let's do it get your Apple you're going to get a really small melon baller and you're just going
VxVnF5erxaU,do you need a super simple dinner well then let's make my instant pot burrito bowls get your instant pot and spray with some non-stick spray it'll burn if you don't we're going to add half a cup of chicken broth add in two to three
xqr6DG9znGQ,apparently there is this new viral banana bark that I obviously have to try because I have fomo so let's make it together a freezer safe pan parchment paper stay cut up a banana and then line
e6OSTc0uL4I,you need a super simple dinner well then let's make an oldie but a goodie my sheet pan chicken and veggies this one's always a hit you guys love your sheet pan dinners preheat oven to 425 get a
CKy-ERBHdSY,do you need a super simple dinner well then let's make a one pot teriyaki chicken pasta heat a dutch oven or a large pot over medium high heat and add some olive oil once that oil is nice and warm we're going to add in two to three
CYbZlg3nDkg,I'm a snacky person so I want to pre-make a snack to eat on all week I've made it before but let's make my version of cowboy caviar The Soup pot over medium high heat we're going to add some olive oil once warm add some minced
zUmU8m9JlDU,welcome to nap snacks when I make a snack while my baby naps and I don't have to worry about little hands eating it we're going to make a high protein mug cake and of course in my Christmas mug because it's Christmas in my heart one scoop protein powder whatever flavor
iENmyVatSys,hi I'm a dietitian and here are some things that I've said that have made the internet really really mad at me number one that carbohydrates are the primary fuel source for the brain I don't I don't know why this one made people mad apparently people just really really
V5-OQEI0gRE,here the best detox secret when you've had too much candy too much food too much of the holiday festivities number one you're going to get some water and then you're going to drink it that's it that's the secret you don't have to do a
_i_XISPgEyc,do you need a super simple dinner well then let's make a Cheesy orzo bake preheat oven to 425 get a casserole dish and add your favorite spreadable cheese in the middle I didn't have bz in but that's usually what would be used here
SJ99jiwKpcE,I am so behind on this viral chopped Italian sandwich so my husband's on his way home from work to get some lunch and I'm going to make it for him I've got all the ingredients let's go first things first you're going to get a head of lettuce and just chop it
3uD1iWqAbQU,do you need a super simple dinner well then let's make slow cooker white chicken chili get your slow cooker and add two to three skinless chicken breasts add half a white onion chopped add some minced garlic just measure with your heart 8 oz of chopped green chilies
lxz29xW7Cq8,hi I'm a dietitian but not like a regular dietitian I'm a cool dietitian and here's some tough love that I think you need to hear number one organic does not mean pesticide free they actually just use different pesticides number two
YmjaYFG9pyg,welcome to nap snacks when to make a snack while my baby naps and I don't have to worry about little hands eating it single serve high protein banana bread let's do it mixing bowl half cup of Kodiak power cake mix one egg a
M0aKy01QJoA,do you need a super spple dinner I clearly do with whatever this mess of hair is well then let's make a layered ravioli casserole preheat oven to 400 in a pan over medium high heat we're going to add some oil once warm we're going to
sLt9aWfMyxY,welcome to knapsacks I'm gonna make a snack while my baby naps and I don't have to worry about little hands eating it today my sweet tooth is taken over so we're gonna make a microwave chocolate cake one tablespoon oat flour two tablespoons chocolate protein one
uHvFjzxNJTo,welcome to Netflix want to make a snack with my baby naps and I don't have to worry about little hands eating it today we are making sugar snap peas in the air fryer and if you swear you hate sugar snap peas you've not had my sugar snap
QVg2JukjXVk,it is officially September so now we can do fall things without people being really mad at us so let's make some pumpkin creamer at home blender blender cup one cup of whatever milk you prefer
Zgjalp0w78c,you need a super simple dinner well then let's make chicken breast rolls preheat oven to 350 we're going to get 3 to four skin of chicken breast and cut them really really thin season a measure with your heart with some garlic powder and onion powder and some salt and pepper
1LP6VWx_UPw,did you know you can make eggs in the microwave let me show you how
yWen-RwbirU,Pokemon apps next you want to make a snack while my baby naps and I don't have to worry about little hands eating it today's knapsack is high five point too far a snap snack is high fiber and we're going to be making roasted chickpeas in the airfryer get a colander
xSObbn_sGuM,no secret that I'm super basic and I love fall so let's make vanilla pumpkin protein muffins so cute cute preheat oven to 350 in a mixing bowl we're going to add one cup pumpkin puree I'm gonna add two eggs one
6XTRNOqaG1w,has your doctor or dietitian never told you you need more fiber in your diet I'm about to show you a really simple snack that has like 15 grams of fiber in it number one mixing bowl for two vanilla Greek yogurt I don't care what kind but
GA-JW6j2nRU,you need a super simple dinner well then let's make an easy stir fry in a pan over medium-high heat we're going to add some avocado oil once it's warm we're going to add our stir-fry meat we're going to season and measure with our heart with some salt and pepper a little
jdIz9BCCgwo,here's a friendly reminder from a registered dietitian that if you're healthy eating and exercise routine is costing you your mental health your social life in your rest and basically takes up every aspect of your life then
fYzJ_UhDmGc,welcome to napstocks when I make a snack about my baby naps and I don't have to worry about little hands eating it I don't think you guys are ready for how easy this snap snack is going to be just going to take a banana and take off that pill cut the banana long ways perfect
wPqNxv4r6zY,my family and I are going to Disneyland and the number one tip I was told was to bring snacks so I'm going to make one of our snacks one of many and show you how I'm making it this is like baby trail mix but I'm most definitely going to be
OqZu8-xD1SY,do you need a high protein breakfast let's make it together you're going to add two eggs to a mixing bowl and then you're gonna add whatever toppings you like I like green onions spinach and red onion in mine personally but do whatever you want and then season how you prefer
OwG9x7W7Amc,do you need a super simple dinner well then let's make a creamy salmon dinner preheat oven to 375. on a sheet pan get your salmon and then brush with some olive oil season how you prefer but I'm going to be using the salmon rub from
IeePcTUuBJQ,welcome to knapsacks want to make a snack while my baby naps and I don't have to worry about little hands eating it today we're gonna make Bagel boats because how freaking cute does that sound you can either scrape out the guts of your bagel or you can press it down
E0dEouzb31U,are you like me and you absolutely hate making pancakes because like no matter what you do the first one is still going to be colder than the last one that you made okay yeah we're gonna make them in the oven today all right preheat oven to
tvmdVX8AvsA,it's officially August so you know what that means it means it's basically fall so we're gonna make some pumpkin bread and if you disagree with me you're wrong preheat oven to 350. two cups oat flour
5m08ktMLinY,welcome to nap snacks when I make a snack when my baby is supposed to be napping and I don't have to worry about little hands eating it no let's make microwave French toast cut up
rnPJaxl_7mA,if you're like me you use your herbs for specific recipes and then they die a slow death in your refrigerator I have a hack a hacks going to save your herbs and it's going to reduce waste you're going to take an ice mold you're going to take whatever herb you got this is
SkzR5IOnP5k,look at this pizza muffin but what if I told you it was also loaded with veggies perfect for kids and adults let's make it together preheat oven to 350. in a mixing bowl we're going to add a half a
xjgDjx1HR3Y,hi I'm a dietitian and here are some things that I've said that have made the internet really really mad at me number one that carbohydrates are the primary fuel source for the brain I don't I don't know why this one made people mad apparently people just really really
05J3vTYNqCw,I was influenced once again let's make the viral chocolate raspberry clusters get you some raspberries in a mixing bowl and just Mash those with a fork no fancy technique needed and then you're going to add a little bit of honey just
6ylpuDg5u1c,do you need a super simple dinner then let's make a baked pesto chicken preheat oven to 375. add two to three skinless chicken breasts in an oven safe dish and then season and measure with your heart with some onion powder and garlic powder
OdrcqPh-O-I,welcome to nap snacks want to make a snack while my baby naps and I don't have to worry about little hands eating it avocado feta dip let's make it get your bowl chop up three ripe avocados hat whoops I'll just pretend that didn't
So2IP_Uc5OA,okay I've been feeling very Come on Barbie let's go party maybe because all the Barbie movie ads but I really want to channel that into a smoothie so that's what we're going to do today step one get your ice step two get like half
7UZpN5t5Czc,do you need a super simple dinner well then let's make a one pan chicken casserole preheat oven to 375. season your chicken breasts or chicken tenderloins however you prefer get your casserole dish and add one and a half
q_iQygCzNzM,do you need a super simple dinner well then let's make mozzarella stuffed meatballs that is right in my eyeball preheat oven to 400 we're gonna add about one pound of ground beef to a mixing bowl we're gonna add about one
lJz3n8POkOw,okay I know a lot of us tried the viral cottage cheese cookie dough but have you tried edible cake batter and no there's no cottage cheese let's make it together we're gonna add one can of chickpeas
tJK3qfAobjI,do you need a super simple dinner well then let's make a one pan cheddar and broccoli chicken bake preheat oven to 350. get two to three skinless chicken breasts and season a measure with your heart with some onion powder and garlic powder and some paprika and salt and
5dA8VEJzvy0,today my 18 month old came up to me and said Mommy I love you so much I would love for you to make my favorite Cheerio bar snack but it came out dada and so that means she wants a snack so
5Hfq_GXHxV4,here's how this registered dietitian plans the weekly groceries the first thing I like to do is plan out each night's dinner I definitely make sure to a lot for leftovers new recipes and some old recipes that I know my family likes
FdCe1wl278M,I went to Costco for the first time yesterday and here's what I bought I'm usually Sam's Club girly but I was pleasantly surprised anyway I've been trying to focus more on protein so I got these chicken skewers for my lunches and a ton of protein per serving and then I
xhu22gCRnqY,I don't know who needs to hear this but if you only have time in the morning for cereal I have a nutrition hack that's going to keep you Fuller for longer step one cereal bowl easy then you're gonna pour in your milk first I know it feels illegal but I promise it's not the
m3aj2HDwt18,here's some nutrition facts from a registered dietitian that you may not have known number one if you're someone who says you avoid preservatives at all costs and you still eat salt you're a liar salt is a very common preservative number two if you're someone who says
T036RTC-2JA,welcome to knapsacks want to make a snack while my baby naps and I don't have to worry about little hands eating it today we are making a high protein egg salad the key to the quickness of this recipe is to have your hard-boiled egg ready to go or in my case I just
e3IrTjm9OtM,I had at least 20 people send me the video of the cottage cheese cookie dough so we're gonna make it together this better be good is All I'm gonna say one package of cottage cheese we know her we love her I love cottage cheese but as a
QnsqHRx6xT8,welcome to nap snacks when I make a snack while my baby naps and I don't have to worry about little hands eating it today's recipe only has four ingredients and it's gonna be perfect for like Cinco de Mayo or just like summer barbecues let's make a strawberry
YMsFqWbo5l4,why the heck are you not adding this to your dishes to get really easy nutrients hi I'm Sarah I'm a registered dietitian and I'm going to tell you what to add and when to your dishes so you can add really easy nutrition today we're talking about a really requested
hMxm_L3AvMQ,help me make my husband's high protein meal prep pan over medium high heat we're going to add some olive oil once that oil is warm we're going to add some minced garlic measure with your heart and a half white onion chopped add in red bell pepper chopped and green bell
waiQjLsFlao,why the heck are you not adding this into your dishes to get really easy nutrients I'm Sarah and I'm a registered dietitian I'm going to teach you what to add and when to your dishes to add really easy nutrients today we're doing my probably favorite add-in and it's
CYp5UJ-IG64,do you need a super simple dinner then let's make a broccoli version of the viral Tick Tock pasta preheat oven to 400 in your baking dish we're going to add two heads of broccoli chopped up we're gonna add half an onion chopped a
YkgWTqkJjQM,welcome back to nav snacks when I make a snack while my baby naps so I don't have to worry about little hands eating it today we're going to make strawberry balls I can think of a better name than that strawberry bites yeah bites sound
QLmgWb58_sg,welcome back to nap snacks when I make a snack with my baby naps so I don't have to worry about little hands eating it today get a little mixing bowl that sounded really country my Tennessee was coming out we're gonna get about two tablespoons of peanut butter or just you
KG_zUqLor2Y,do you need a super simple dinner well then let's make a salmon veggie bake preheat oven to 400 in an oven safe dish we're going to add some grape tomatoes add a zucchini chopped add a yellow squash chopped drizzle that with olive
n0XCIXzN-hg,you need a super simple dinner well then let's make a barbecue chicken bake preheat oven to 400 get two to three skinless chicken breasts and we're going to add that to a large bowl season and measure with your heart with some onion
eATo6-meFWg,welcome back to now snacks when I make a snack while my baby naps so I don't have to worry about little hands eating it my last few nap snacks have been sweet today we're going Savory get you a little plate lay out however many Ritz crackers make you happy perfect
GOO7bO3APjw,welcome to knap snacks where I make a snack while my baby naps and I don't have to worry about little hands eating it excuse the robe I just self tan because hashtag self-care for today's snap snack you're going to need a bowl and some plain Greek yogurt getting
vxnlXN8n7iI,let's make a super simple nutritious dinner to celebrate the first day of national nutrition month get your salmon chop it up into bite-sized pieces just remove the skin if you have the skin on we're just going to add those to a bowl
U_6Q8BoxA-0,welcome to nap snacks where I make a snack while my baby naps and I don't have to worry about little hands eating it and if you think that's mean you're just gonna get an apple and
UbCwxoxzDgo,do you need a super simple dinner and I mean like really simple well then let's make three ingredient chicken nuggets no seriously all you need is some barbecue chips some barbecue sauce and some chicken preheat your oven to 375. add
yqvTZ5B8uCU,do you need a super simple dinner then let's make sheet pan jalapeno salmon preheat oven to 400 in a small pan over medium high heat we're going to add some olive oil once the pan is warm we're going to add about two jalapenos chopped
yDd_wwnF2W0,it has been a Monday my friends but we still have to eat during the week so help me cook my husband's meal preps and yes I do make his mail preps because he works 12 hours a day and I'm a dietetic
IT_jn20ekoQ,it's meal prep and make dinner by making turkey rice bowls a pan over medium high heat we're going to add some olive oil we're going to add about one pound of ground turkey to that break that up and then season and measure with your heart with some garlic powder and onion powder
bewWRzI0zKk,help me cook my husband's milk product for the week because cooking for other people is how much am I love first I make jasmine rice in the instant pot it's a one to one ratio and then you cook on high for four minutes pretty easy get a large pot or walk over
XhJK0JK6YN0,about to do something that's going to piss off half the internet and make the other half of the internet really excited I'm going to make buffalo chicken dip with cottage cheese hear me out it's higher in protein and I'm going
8Tg9rGTlFAI,do you need a super simple dinner and I mean like really simple well then let's make three ingredient chicken nuggets my OG followers will remember this recipe from before preheat oven to 375. get two
SXdGMsBPBdM,do you need a super simple dinner then let's make one pan drumsticks and potatoes preheat oven to 400 get an oven safe dish and chop up some yellow potatoes and then Loosely chop up a yellow onion and add it on top of the
xwiFg3vtPJk,do you need a super simple dinner let's make a bruschetta chicken bake preheat oven to 375. in a mixing bowl we're going to add three to four Roma tomatoes chopped up add some basil just measure with your heart I would use fresh don't
IVR9rqOqRHM,some oil over medium heat once warm add some garlic measure with your heart then we're going to add two to three skinless chicken breasts chopped up season to measure with your heart with some garlic powder onion powder and crushed red
Mc7iBVPQxPY,I'm a snacky person so I want to pre-make a snack to eat on all week I've made it before but let's make my version of cowboy caviar a Soup pot over medium high heat we're going to add some olive oil once warm adds some minced garlic
ePz-pUhpYcU,let's make a super simple Reese's overnight oats get your blender blender cup half cup of oats 1 scoop chocolate protein powder 1 teaspoon cocoa powder 2 teaspoons maple syrup pinch of salt a
23dNfliF5ts,let's make a super simple chickpea Buffalo wrap in a small mixing bowl we're going to add one can of chickpeas drained and rinsed about a quarter cup of whatever buffalo sauce you like season a measure with your heart with some onion powder and garlic powder some
VL0xdJ3VimE,here's my impression of the comment section when I post a recipe video that looks disgusting okay no one's forcing you to make this what if I'm allergic to the main ingredient that the entire dish
guewD300_9s,do you need a super simple dinner well then let's make my favorite comfort meal beef stroganoff side note this is my family's recipe so it's super good super simple only a few ingredients but it's not the prettiest it's still delicious
bw1UlZvq900,you need a super simple dinner then let's make homemade tomato soup preheat oven to 400 we're going to chop up about four pounds on the vine Tomatoes just Loosely chopped like so I got real
VfwPBazxkGE,you need a super simple dinner well then let's make honey orange shrimp thaw your peeled vein tail off shrimp according to the package in a pan over medium-high heat we're going to add some olive oil once warm adds your shrimp season to
XyeZuYY2kPY,do you need a super simple dinner well then let's make chicken pesto pasta side note this is a really good dish to sneak in veggies cook your preferred pasta according to the box I'm going to be using chickpea just for more fiber and protein get two to three skinless
klD1wyBq2n4,do you need a super simple dinner well so did I but I saw this amazing Sushi bake that I want to try and I'll tag the original Creator and it looked delish so let's try it together preheat oven to 380. get your salmon in season how you
wvDoKBiEFYU,you need a super simple dinner then let's make cheddar broccoli soup in a dutch oven or a Soup pot over medium-high heat we're going to add some olive oil add some minced garlic measure with your heart add half a white onion chopped add about a cup of chopped
h1HN1mUtlBE,here's what your favorite foods say about you and I'm a registered dietitian so this might be a little harsh all right number one if your favorite food is pizza nice but number two if your favorite food is sushi
0pCBZYrGWqY,hear my thoughts on nutrition Trends and fads is a registered dietitian number one you don't need to detox that's why you have a liver and kidneys if someone is telling you you need an exogenous detox they're trying to get your money
wkvxzcQEXoE,do you need a super simple thinner and I mean like really simple well then let's make three ingredient chicken nuggets no seriously all you need is some barbecue chips some barbecue sauce and some chicken preheat oven to 375. add the
9r3uCzlBHIg,I'm a dietitian and a mom who does baby lead weaning here's how I made my eight-month-old's breakfast get some blueberries and add them to a bowl and mash them up really well then you're going to add one egg just a little bit of milk whatever milk you prefer and
EaOrwg8zwSk,man i think i maybe need to lose some weight have you ever thought about cutting out carbs and making it part of your personality what no my body needs carbs and i think keto should only be used for medical purposes
