ID,first_three_sentences
kgxPoBCqalA,man. her butt looks so much better in leggings. mine looks all lumpy and jiggly.
BSxtE2kY8V8,it's okay if you're hungry and need a snack when no one else is. it's okay if the snack you had yesterday doesn't fill you up today. it's okay if you need multiple snacks between meals.
cJbtNb8iVcs,"[Music]: two teams, two trainers. I like to push people go, go, go very hard."
-BBMgKwHXMM,"again. oh, I'm gonna get the cookies. Hells yeah, Zebra Cakes, chocolate ice cream."
tB-_v_DOumI,"I feel like I do so good during the day and it all goes out the window at night. [Music], restricting food and then binging. throughout my own struggles, going two steps forward, one step back, I have found a method that works."
AXSs5hS819Q,that's my ideal meal. this is my dinner. I call this girl dinner [Music].
0SW28rPDyVI,"here are three ways to strengthen your hunger and fullness cues. you're actually not going to follow them at first, feed your body every three to six hours max. aim to include carbs to and protein at most meals and don't focus on eating your food."
eyFj8Qn-dfQ,"oh, you should really be eating smaller, more frequent meals to boost your metabolism. no, no, no, no, no. snacking is so bad for you."
KIl4vSdy4NA,"here are three ways to strengthen your hunger and fullness cues. you're actually not going to follow them at first, feed your body every three to six hours max. aim to include carbs, fat and protein at most meals and don't focus on eating your food."
qtS1DBEQHIQ,"this recipe makes four servings. funny, that'll serve too."
j5r--PpmyAE,"all righty. oh, are we doing some bacon? nope, making a sandwich with the food scale, measuring cup and calculator."
Tal7sdZ0ScY,stop trying to listen to your body. I'm not kidding. the number one mistake I see people make when they try to stop dieting is trying to follow their hunger and fullness cues too early research shows that dieting makes your hunger cues unreliable.
xZc-R0s09mI,"case nobody told you today, in case nobody made you."
P7AFVJy4joU,I understand nothing.
iPVKxiYLhNY,you really make this taste like this kind of obsessed with cottage cheese edible cookie dough. first thing we're supposed to do is blend our cottage cheese with maple syrup. I'm gonna still tastes kind of cheesy.
h7Hba6-yruI,this is the worst.
5nF3yO4ZnEo,"hey, we're gonna go on the ice cream run. do you want to come with? oh, hang on, let me check."
b5pQgXacFfM,"hello, I brought my favorite appetizer. I call it red, white and butter. don't worry, I've got us covered with a serving utensils."
KaLFfBPP8SA,"alrighty, I'm gonna have the hot dog and a burger. oh hell, yeah, potato salad. step aside veggie tray chips, cookies and a cupcake."
XelBsKn7obw,honey. don't touch that chemical filled junk. sugar is so bad for you and you're basically an addict here.
vEUzMFvesTk,"oh, I can basically feel everyone's judgy eyes on my plate. man, that chick eats a lot. what a little piggy she's having a bun and potato salad."
02Nkwg3VlUs,"this doesn't have very many calories. I'll add something to it so my body gets the energy it needs and I'm not hungry 20 minutes later. oh, this doesn't have very many calories."
WMXcTIFq3RQ,"no, sweetie, don't eat all of Mommy's 100 calorie packs. okay, sweetie, don't touch anything that comes in a package. yeah, it's all chemicals and you'll die."
8hSIvcfy6FI,"make any salad way tastier and way more filling with these cornbread croutons. always remember to add a source of carbs to your salads, and this one adds a touch of sweetness which is just perfect. all you have to do is get a box of cornbread mix and prepare it to the package directions."
EcR6WKu5LG0,"none of my undies fit. girl, you gotta fix that. two small undies are like the biggest trigger for bad body image days."
fkSQZ08eNDA,"sweetie, it's so good to see you. I made one of my famous, award-winning cherry pies here. have a slice."
gQXKU90Ewjs,micro has so much processed food. hers is basically all veggies. she must be so healthy.
v4lRTCVezhA,"I would get like 10 pounds from eating a single cookie. I used to feel that way too, but the reality is your body doesn't really change after eating a single cookie, even though we physically feel like it does. it's kind of a messed up mind trick that diet culture plays on us called embodiment."
n96W4MLdxuo,"[Music] foreign. oh my gosh, you're being so healthy. you have so much more self-control than I do."
AWCZvQ0aRKw,"you are such a little piggy. where is your willpower? you're hungry again, didn't you just eat?"
k1TW6MbUyxc,you have got to try this life-changing ice cream. it's made with cottage cheese. I made pancakes healthy by using cottage cheese.
0rHqeEmi7IM,"lunch time, same here. I'm starving. what you got there?"
uAqjN-URYS8,"didn't you have toast for breakfast? yeah, one sliced peanut butter banana and one slice with a fried egg, and now you're eating a sandwich. that is correct, very observant of you, isn't that kind of like a lot of bread?"
rWpoxYTWjKE,"hey fit fam. today I'm going to show you everything I eat in a day, but first let me give you a good look-see at how ripped I am. friendly reminder that when a full day of eating leads with a body check, the underlying message is likely: if you eat what I'm about to show you, you will look like this, which is 180, not true?"
Cie_8QyHxHE,"we never restrict how much food you're allowed to eat, as long as you pick from this list of food that has none of the calories that your body's actually looking for. we don't label Foods as good or bad, but these Foods get the green light, and green means go, so have Adam. and these foods have a red one, and we all know what a red stop light means."
YapNdkKMvoc,"oh hey, hot stuff. I just love the way that your tummy's got some of that jiggly jiggly and that cellulite on your thighs. it's so in right now."
gLgtR0MQpII,what I ate yesterday does not dictate what I eat today. I will fuel my body normally and not cut back. I don't need to make up for what I ate by burning it off.
DlgUyrTJrXI,"saying I'm obsessed with these is an understatement. let me show you how to make these cookies and cream pudding pops. take one vanilla pudding cup, add it to a bowl and mix it with a half cup of whipped cream."
Wnq0MdBqGco,where my girls? [Music].
npgrefXxxYc,I'm eating ice cream for breakfast because no food rolls. I got fast food because no food rolls. I'm having a third cookie because no food rolls.
LrcuiAKQlQ4,two life-changing bacon hacks you need. let me show you how. I just started cooking my bacon in the oven and I'm wondering why I've not been doing this all along.
QnVZ_mStF_I,"all right, sweetie, we won't be eating for a while, so how about we have a snack now so we don't get too hungry? oh, look at all of this delicious food. now."
73VNivdIpfQ,"oh man, Heather took so much less food. she's not a little piggy like me. her self-control is probably how she dropped the baby weight so fast."
l1n4zGy8ttA,"foreign. have you lost some weight? nope, you're right, you haven't."
fjjRAGK0wJ0,"it's okay if you prefer to eat whole unprocessed food. okay if you, if you prefer to buy organic. it's okay if you prefer to eat a Snickers date instead of a real one."
U-UYkl_V6Bk,"oh my gosh, stop. don't even know what cheese is addictive. oh, is it."
xypVakDwq5I,"okay, bread eggs, oh eggs, like whole eggs. they're a super easy way to add a high quality protein to basically anything. if you're looking to add some protein, just get a carton of egg whites only or, better yet, a protein powder."
A7CMYB7H7XA,"it feels so gross I ate like crap this weekend. Oh, don't beat yourself up. it happens I've got to cut back this week: no carbs, and I don't even want to see a dessert."
6GblDaIANGA,"[Music], sometimes [Music]."
6R8ULeFu4Nw,"all right. does anyone want any more food? before I put it away, how are tummies feeling?"
hEruAgRUCLk,time for breakfast. what y'all making? I'm embracing the life of no food rolls.
2PT78iXtods,Rachel looks so thin in that dress. I wish I looked like that. I hate my curves.
1mua5xmBZv4,foreign. I brought my famous crustless egg white quiche- zero points. I haven't eaten all day.
ZlAO6NSq-xg,"gotta blame it on my juice, baby. [Music]."
FTuTetgyTfg,"here you go, sweetie. how can you feed your child that toxic junk food isn't toxic? I'm teaching her how to have a healthy relationship with all food, even the ones that I call more Soul nourishing but you call junk food, so that way she doesn't grow up to feel out of control around them like I did."
ZeLcbyBrLcE,"hey, fit fam. today I'm going to show you how much sugar is in one of these pints of ice cream. buckle up, wow, how unhealthy."
yUQRl-uXjH4,"just because you ordered dressing on the side doesn't mean you're being diety. just because you choose carrots over pita chips for your hummus, it doesn't mean you're being deity. just because you choose a diet pop doesn't mean you're being diety."
xwKdlyI-DbQ,"oh, sweetie, don't eat this. it's full of toxic chemicals. have this 23 bowl of high protein keto cereal."
ijVxuEU-bPE,"you're drinking orange juice. what is this 1991.. you should really be drinking kale, spinach, celery juice instead. excuse me, orange juice is basically just like drinking a bag of sugar."
xNk23WwfBnU,"monkey, you got chocolate milk. all they had when I got there was white milk. that's crazy, my gushers."
JtCjUWz2mW8,"hey, did you know you can eat this whole spaghetti squash for less calories than that measly plate of pasta? yeah, and look how big it is. you'll be full for sure."
mcKuZiD5rQM,"okay, why'd you have to bring that up?"
bMALsMpG6I8,fruit has too much sugar. should you really be eating that? but you should totally start this.
0sZxcykqoic,"didn't you have toast for breakfast? yeah, one sliced peanut butter banana and one slice with a fried egg, and now you're eating a sandwich. that is correct, very observant of you, isn't that kind of like a lot of bread?"
Kyu2HW4GQkY,do you need to lose weight or do you need to learn how to not bingy? do you need to lose weight or do you need to focus on choosing foods that make your body feel good? do you need to lose weight or do you need to focus on finding forms of movement that you actually enjoy?
GDKDdd2vEGU,hate my body. maybe I'll try those Slim Fast shakes that'll fix it. I would kill to look like that again.
rp4SB8CNZRw,"oh, I think I broke another hip. I'm planning another trip, Carol, I won't be going. I can't get out of this hunch."
2-_wFWqzIu4,"again. oh, I'm gonna get the cookies. Hells yeah, Zebra Cakes, chocolate ice cream."
gvUwQ7o7Tec,"she must be so healthy. look how thin she is. oof, they must be on the brink of diabetes with a body that large."
KUrBFb_zz-g,the non-night space had just gone too far. some people do need to lose weight for their health. I get why you feel that way.
XIm2Pa-DOyc,"oh, your mom gave you a Lunchable. oh, you're so lucky, whoa, your mom gave you packaged food. is she trying to kill you?"
cNQr80-FylY,you don't need to fear of processed foods. enjoy them. Are you seriously telling people not to eat Whole Foods?
MQ9YWKtBoGM,"hey, healthy Hustlers. today I'm going to show you my grocery haul and give you some of my best tips for healthy eating. so I went to my local Whole Foods- it's the only place I ever shop- and I got these organic, non-GMO, locally grown, pesticide free apples."
oHXx5m5sEQk,"oh man, I'm eating so much more than Rachel. she's just having a salad. she's so healthy."
63uB5agcWVQ,"Agnes, won't you be a deer and pass me the oatmeal? thank you, sweetie. I don't know what I at 632 today for breakfast I, I sweet cheeks granny with you, but I had a chocolate pudding with lunch."
1RnFg9wWlKg,"oh, I literally can't eat anything anymore. what why? I did one of those at home food sensitivity tests and everything came back as positive for a Sensitivity."
zKBUWDVluQs,foreign [Music].
SdU9s1vPtGo,"I really shouldn't be eating these. they're so bad for you. oh, you don't need to feel bad for eating a cookie."
y71K94hH_pU,"I just don't get how people don't start their days with a big old glass of lemon water. so great. it gives me so much vitamin C, keeps my body's pH levels in check, it really has an alkalining effect on the body and it detoxes my system from that toxic sludge that builds up from our food system of all chemicals."
Btw7ongBzo8,"love pasta. it's my favorite thing to eat. anyway, you serve it to me, I will thank."
DrlpdTZ7yN8,"so the issue with social media is that it kind of shows you a false idea of what intuitive eating actually is. it means a lot of people to just be in the not dieting phase, as I call it, and they're not actually eating intuitively. if you are eating with no food rolls and you're like this just doesn't feel very good to me, that might be a sign that you're not actually eating intuitively, or just not dieting, which is a great step."
IWTav04aA8Y,"oh, [Applause]. push pop, I'm taking this home with me, is that okay amazing."
JXVrm_2OYXM,[Music]: foreign [Music].
OQl5LDy3qdQ,"do you know how long it takes to burn off a single m m? I do. when I was in sixth grade, my PE teacher gave us a single m?"
C1O-F3Ucc0M,"have you tried the trending peanut butter bowl? I see your peanut butter bowl and I raise you a peanut butter protein bowl. I do really dig the peanut butter here, because peanut butter can help you feel full."
P81QfJ6XwGA,"I should not be eating two slices of bread. this is way too many carbs. remember, your body needs carbs."
2u61yJJD3AM,"hi, hi, hi. would you like some Girl Scout cookies? yes, I would, but I really shouldn't."
VVYMtuv2AIc,"let's see here. excuse me, young man, do you have any egg beaters? way less calories."
mc6wKIb2Kws,"okay, why'd you have to bring that up?"
g9JACILmKc4,"here are some no food rule snack ideas when you're strolling at target bars are always super efficient and convenient. if you like the brand name ones, check out Target's good and gather brand. for a fraction of the price they got a huge selection of nuts which are Super filling and such fun flavors."
qrSxlUNuYeA,"I eat so healthy. my friends call me the healthy one of the group. oh, is that so?"
PnCstYnCzSk,"hey, did you see? Tina gained some weight. she's really letting herself go."
n9RZXj950YM,cauliflower really can be anything. you shouldn't have you make everything so much butter dates. you do love me.
-drUIJ7EqNw,"hmm, this is unreal. let's make a white chocolate raspberry pie. first thing we're going to do is melt some white chocolate chips."
Hk8NjstFNBc,"hello, sweetie. it's so good to see you. I brought you a chocolate cake here."
jhrIkvJ4_54,"it feels so gross I ate like crap this weekend. Oh, don't beat yourself up. it happens I've got to cut back this week: no carbs, and I don't even want to see a dessert."
JhnfawQ07ow,three ingredient guilt-free chocolate pie. I'm gonna be completely honest with you. I've never made this before.
Q9VDAB-rPz0,"hey, did you know you can eat this whole spaghetti squash for less calories than that measly plate of pasta? yeah, and look how big it is. you'll be full for sure."
27A0r1sHT30,"foreign hello. eggs aren't even good for you, like, have you heard of cholesterol? sure have."
txdL8oKbTw0,"here- you might as well just be eating this straight from the bag- that whole pretzels are basically sugar thing. is so not true? they're a fabulous source of carbohydrate, AKA energy, that our body needs."
22-9AlCIhSI,it's about damn time turn up the music. [Music].
SpzCT0lba6M,"think I need another snack. but that usually fills you up, yeah. well, not today."
QOfyOZTTlsI,"didn't you have toast for breakfast? yeah, one sliced peanut butter banana and one slice with a fried egg, and now you're eating a sandwich. that is correct, very observant of you, isn't that kind of like a lot of bread?"
mcv6bwtcstM,"shut up. it is not, yes, it is no, it's not yes, it is."
KtyrQgKQELk,"hey, babe, I'm gonna have some ice cream. do you want any? no, okay, if he didn't need any of it, do you really need it?"
Bc7iQsg7vgQ,"think I need another snack. but that usually fills you up, yeah. well, not today."
c7gqT7YXbGE,"I've never told anyone this before, but I'm addicted to peanut butter."
Nc4polAqCkw,"have you heard of Cato, the first one that allows me to have butter? you know I love my butter. well, maybe these cute little containers- they're all colorful and stuff- but where are the adult sizes?"
sjCGKYBXWjA,"if you can't control yourself around the food, keep it out of the house. if you're not hungry enough to eat an apple, you're not really hungry. never eat ingredients you can't pronounce."
_OJc6ot5t4A,"I'm only going to eat Whole Foods from now on. piece of cake, cake of which I won't be eating. this is, uh, kind of harder than I thought."
iUw68tci-W8,"let me tell you why dieting doesn't work. so I want you to pretend that you have to breathe through a straw. you're getting some of the air that you need, but not enough, and after a while you're gonna feel it you need more air."
p1ZH0ZYfqEw,"Carol is so lucky she doesn't take after our side of the family. she is all limbs. sorry, you got the short end of the stick, sweetie, we better put these down."
bwhBHcbeqRg,foreign [Music].
yPL2sb1Rqa0,I think they forgot to make the cookies. Take a Hint from the reindeer. what's that supposed to mean?
udtZv1g_6Co,"during the holidays, one of my favorite treats to make are homemade Butterfingers. the only flower I use is cauliflower. cookies are like way unhealthy."
i4we9ljlI3Y,"oh, this one Cookie's gonna make me gain five pounds. I'll just have a nibble. oh, come on, do it with me."
1OG_rfyRxYU,"a little of this. oh my God, so good, let's make it. grab yourself a medium sized bowl and whisk together four eggs, milk, brown sugar, vanilla and cinnamon."
4eMIHrYYoQg,"[Music]: do, do, do. [Music]."
mXw3j0-3D8U,"hi, it's so good to see you. I've literally been looking forward to this all day. yeah, I haven't been able to stop thinking about it."
SM8pKxFz4D0,together [Music].
QQVILEiKUMc,"hey, fit fam. today I'm going to show you how to make my healthy, gluten-free, dairy-free, sugar-free, keto, high protein cookies- perfect for the holidays, and I bet they taste just like Nana's. let's make them."
t9Lf8Z-gX-A,back when I was your age. I was so small the boys could just pick me up by their pinky. that's how I landed your grandfather.
K2OkP048oig,"gosh, is it lunchtime already? I didn't even notice. I totally forgot we even had these."
EXtNuPFtruM,"hey, fit fam. today I'm going to give you my top tips to help you stop binge eating. oh boy, the first thing you're going to do is get it out of the house, out of sight, out of mind."
e-DvZNktn5M,"nothing. I was stupid, I was foolished. [Music]."
GIs3H3V2L8k,"foreign [Music] taking off. yeah, I gotta run. wait, wait, what guys I'm here, wouldn't miss it cool [Music]."
ozr4L7vjSSw,"stop. what were you really gonna eat that whole banana? um, yes, isn't that like a lot of carbs?"
DvpPj7kHetw,"shouldn't you be using cauliflower rice for that, to avoid the carbs? actually, adding carbs to the meal is partly why I want to add it. it's actually a little bit of gentle nutrition."
D-LaZ9J9DfU,I better be careful not to add too much. this is such a healthy snack. you know I already had one of these today.
7EHV9x36Rss,"I really wasn't sure how this is going to turn out, but it turned out so good. take a couple slices of bread and put some mayo or butter on one side. flip them over and spread some pumpkin."
H3Kjnr5D_7I,"eight meals bigger than your head. okay, let's talk. the goal is to still fill up your stomach, but to eat less calories overall, and the stretch receptors that we have in our stomach are one way that our bodies signal to us that we're full and satisfied, that we've had enough food."
RkqXJT2yUjQ,"the perfect on the go lunch. that's got a little sweet and it's got a little Savory. go ahead and grab yourself a pear cheese and turkey slices during that cheese, or you could cut it into strips."
bwQfqRoz87o,watch out for this diet culture marketing the next time you're at the store. all food is guilt-free. it's not an ingredient.
LmilFRKPEC4,"what's that smell? oh, it's my apple cider vinegar shot. it's super detoxifying, oh yeah, and it really helps to control my cravings and curb my appetite."
zeIi0W5j3OI,"I love chocolate covered strawberries, but I hate melting chocolate, so instead I use chocolate frosting and I swear it works way better. just grab the can of frosting and strawberries as you want to eat them. I don't even think this is lazy, I think it's efficient."
fRXvHgHyaNc,"I can't decide which one I love most, so I'll leave that to you. first up, minty watermelon bites with watermelon, mint and feta cheese. but does anything beat pesto?"
2D5E9kXaOaw,"oh, but I kind of diet again. huh, good for you. oh, no, no diet, I just felt like having a salad today, but you're supposed to have no food rules."
vHwqq58satU,"um, it's like 7 am, isn't it a little early to be eating? but i'm hungry, so drink some coffee. if my body is saying it needs food, it needs food like something with actual calories, i think you should just hold off on eating as long as possible."
Skp0wz80gVc,are we having a cheat day? i'll go get my stretchy pants. wait what well?
ljkNA3oph-E,fruit has too much sugar. should you really be eating that? but you should totally start this.
1PbrACzn_OY,"um, i officially call this meeting to a start. what's on the agenda here? well, as of now, we have most of our bases covered."
uWBfiPSmU3s,"shouldn't you be using cauliflower rice for that, to avoid the carbs? actually, adding carbs to the meal is partly why i want to add it. it's actually a little bit of gentle nutrition."
iaFx9PzCSr0,"hello, i brought chocolate chip cookies. hello, i brought my favorite healthy, sugar-free, fat-free, dairy-free cookies that are naturally baked for the sun. oh, cheeseburger hamburger, whatever you have left."
eEwNpNPO6is,here's a full day of eating with no food rules. freezer waffles are my jam. they're a great source of carb for a base and you can load them up with some fat and protein.
9IgCWFsZyPs,i don't know what's going on and i simply don't want to know.
-JfqQy6bqs8,"[Music]: one, two, three. oh, you were counting how many you had. you're welcome."
3_TyIrFO5CA,"doesn't that, just like uh, defeat the purpose? what using butter in my veggie omelet- no, it's actually hugely helpful- keeps me full longer, it increases my satisfaction, and some nutrients actually need fat for our bodies to absorb them. adding fat to veggies is actually a fabulous idea."
PlFkuV7zdSQ,"you really going to eat? that isn't it unhealthy? um, you really going to eat?"
MXvBcMZuHVo,"I have a really easy dinner that takes literally less than 5 minutes to prep and I'm going to do it on a timer, just so you believe me. I have all the ingredients in place, because you know what the french say- me and pl. but that added at about one whole minute."
L0NnUpzuNHg,"you need a super simple dinner? well then, let's make buffalo chicken flatbreads to a pan over medium high heat sprayed with nonstick spray. we're going to add about 2 lbs of ground chicken."
4pL-pAyOk3M,"someone sent me a video of a Caesar salad pizza. let's do this: preheat oven to 375. in The Mixing Bowl we're going to add 20 oz of drained canned chicken. if you have a problem with canned chicken, you don't have to use it."
OTJHSGx4EMk,why the heck are you not adding this into your dishes? to get really easy nutrients? I'm Sarah and I'm a registered dietitian.
rVfupozZ0Y8,"back to nap snacks when I make a snack while my baby naps, so I don't have to worry about little hands eating it. today we're going to make strawberry balls. I can think of a better name than that: strawberry bites."
frI1NacVUfI,which one of you mother truckers were going to tell me about breakfast guacamole. let me show you what I'm talking about.
eFBJgUJ69Qw,"do you need a super simple dinner? well, let's make my favorite thing in the entire world: a sheet pan dinner. preheat, oven to 400. to a mixing bowl we're going to add some chopped up broccoli, two to three carrots chopped up, a bell pepper chopped up- whatever color you prefer- we love colors- drizzle with some olive oil, a little bit of garlic powder, a smidge of soy sauce, mix that together and then put on one side of a parchment line sheet pan."
PKPK2Mwy2Sg,"I was influenced once again. let's make the viral chocolate raspberry clusters. get you some raspberries in a mixing bowl and just Mash those with a fork, no fancy technique needed."
sHcIGudeqJs,"do you want to know the definition of balanced? I made my daughter homemade airfried carrot fries, homemade chicken nuggets with broccoli in them. then I'm also adding her favorite microwavable mac and cheese one, because it's her favorite and I know she'll eat it."
t9OUauT5KAk,"here's how. I'm going to add some broccoli into my daughter's chicken nuggets- and notice how I didn't say sneak them in, because she has a right to know what she's eating. we're going to cook this pound of ground chicken all the way through and add whatever seasoning you prefer."
Pw9506SC5Ek,"I got these gorgeous locally grown carrots in my CSA box this week, so let's cook them and turn them into carrot fries. first thing we're going to do is cut off the ends and then we're just going to peel it and then just cut them into fry shape. going to do 1 tbsp of corn starch, 2 tbspoon of oil- I'm using avocado- going to measure with your heart- with some garlic powder and onion powder, smoked paprika and salt and pepper mix to combine everything."
L5GaCGDUNuU,"it is Saturday, so you know what that means. it means it's time to go to the farmers market and pick up my CSA box. she is."
K3OJlmRXzYw,"get a pan over medium high heat. add some olive oil. once warm, add some red onion chopped."
UZnWrcwYjCk,"do you need a super simple dinner? well then, let's make cucumber shrimp boats. we're going to Tha our peeled and dained shrimp according to the package."
DJKIqcUW5-I,"here's some things I would tell my teenage self, now that I'm a 27-year-old registered dietitian. number one: you need to eat more than 1,200 calories. I know 1,200 calories is like the magical diet culture number, but that is actually the amount of calories that a toddler needs, or like an elderly bedridden patient, which you're neither."
zN301OIcPws,"here's everything I bought at Aldi. as a dietitian, it's been a hot minute, since I've lived in the same town as an Aldi and I forgot how much I love this store, of course, starting with our produce, because that's usually the front of the store. we have our carrots, we have our strawberries, we have our blueberries."
O3DJERVl6mI,"okay, I don't know if anybody's told you today, but your weight will fluctuate, but your worth will not. okay, thanks,"
L1BYKBV3P4U,"let's make a high protein breakfast that doesn't involve eggs. preheat the oven to 350. one and 1/2 cups of old-fashioned oats, add in some hemp, Chi and flax seeds, just for extra nutrients. 1 and 1/2 cups of milk, about 5 oz of whatever yogurt you like- I'm using vanilla and also the one that has extra protein- and then a good spoonful of whatever peanut butter you like."
GukbUWCV3sk,"do the dishes with me while I tell you why you should listen to online influencers rather than register dietitians. okay, thank you."
7dhLsPniusk,"yogurt. I like chocolate, but I want it in yogurt form, chocolate yogurt. that's what we're going to do today at home."
4fPLFO53Bj4,let's make my favorite dinner for when I don't want to cook dinner. it's the instant pot creamy chicken garlic pasta. get this life-saving device out.
0LmiMq20498,"get in loser. we're making a high fiber snack. get a freezer, safe dish and then some parchment paper."
bpQjCby4xUc,let your kid believe in Santa Claus. there's still adults that believe 1 12200 calories is enough for them. let your kid believe in Santa Claus.
q18BhJm9eWM,"Rosemary Parmesan bread that you can bring to any holiday party and they'll love you for it. to prep, you're just going to chop up your fresh Rosemary and then add it to a mixing bowl. and add some freshly shredded parmesan into that- just measure with your heart."
YG4CkzAnCMc,"welcome to nap snacks, when I make a snack while my baby naps and I don't have to worry about little hands eating it. peanut butter dipped Apple- that's what we're making today. let's do it."
VxVnF5erxaU,"do you need a super simple dinner? well then, let's make my instant pot burrito bowls. get your instant pot and spray with some non-stick spray."
xqr6DG9znGQ,"apparently there is this new viral banana bark that I obviously have to try because I have fomo. so let's make it together: a freezer, safe pan, parchment paper, stay, cut up a banana and then line the pan. you're definitely going to need more than one banana."
e6OSTc0uL4I,"you need a super simple dinner? well then, let's make an oldie but a goodie. my sheet pan chicken and veggies."
CKy-ERBHdSY,"do you need a super simple dinner? well then, let's make a one pot teriyaki chicken pasta. heat a dutch oven or a large pot over medium high heat and add some olive oil."
CYbZlg3nDkg,"I'm a snacky person so I want to pre-make a snack to eat on all week. I've made it before, but let's make my version of cowboy caviar: The Soup pot over medium high heat. we're going to add some olive oil."
zUmU8m9JlDU,"welcome to nap snacks. when I make a snack while my baby naps and I don't have to worry about little hands eating it. we're going to make a high protein mug cake and, of course, in my Christmas mug- because it's Christmas in my heart- one scoop protein powder, whatever flavor you prefer, half a teaspoon of baking powder- smidge- oops- of vanilla extract- you could never have too much, just measure with your heart for that- and then 1/4 cup of whatever milk you prefer- Mixie mix."
iENmyVatSys,"hi, I'm a dietitian and here are some things that I've said that have made the internet really, really mad at me. number one: that carbohydrates are the primary fuel source for the brain. I don't, I don't know why this one made people mad."
V5-OQEI0gRE,"here the best detox secret: when you've had too much candy, too much food, too much of the holiday festivities, number one: you're going to get some water and then you're going to drink it. that's it. that's the secret."
_i_XISPgEyc,"do you need a super simple dinner? well then, let's make a Cheesy orzo bake, preheat oven to 425, get a casserole dish and add your favorite spreadable cheese in the middle. I didn't have bz in, but that's usually what would be used here."
SJ99jiwKpcE,I am so behind on this viral chopped Italian sandwich so my husband's on his way home from work to get some lunch and I'm going to make it for him. I've got all the ingredients. let's go first things first.
3uD1iWqAbQU,"do you need a super simple dinner? well then, let's make slow cooker white chicken chili. get your slow cooker and add two to three skinless chicken breasts."
lxz29xW7Cq8,"hi, I'm a dietitian, but not like a regular dietitian. I'm a cool dietitian and here's some tough love that I think you need to hear. number one: organic does not mean pesticide free."
YmjaYFG9pyg,"welcome to nap snacks. when to make a snack while my baby naps and I don't have to worry about little hands eating it. single serve high protein banana bread, let's do it."
M0aKy01QJoA,"do you need a super spple dinner? I clearly do with whatever this mess of hair is. well then, let's make a layered ravioli casserole."
sLt9aWfMyxY,"welcome to knapsacks. I'm gonna make a snack while my baby naps and I don't have to worry about little hands eating it. today, my sweet tooth is taken over, so we're gonna make a microwave chocolate cake: one tablespoon oat flour, two tablespoons chocolate protein, one tablespoon cocoa powder, quarter teaspoon of baking powder, teaspoon of maple syrup, one tablespoon of olive oil, three tablespoons of whatever milk you prefer."
uHvFjzxNJTo,"welcome to Netflix. want to make a snack with my baby naps and I don't have to worry about little hands eating it. today we are making sugar snap peas in the air fryer and if you swear you hate sugar snap peas, you've not had my sugar snap."
QVg2JukjXVk,"it is officially September, so now we can do fall things without people being really mad at us. so let's make some pumpkin creamer at home. blender, blender cup."
Zgjalp0w78c,"you need a super simple dinner? well then, let's make chicken breast rolls. preheat oven to 350. we're going to get 3 to four skin of chicken breast and cut them really, really thin."
1LP6VWx_UPw,did you know you can make eggs in the microwave? let me show you how.
yWen-RwbirU,"Pokemon apps. next, you want to make a snack while my baby naps and I don't have to worry about little hands eating it. today's knapsack is high five point too far."
xSObbn_sGuM,"no secret that I'm super basic and I love fall. so let's make vanilla pumpkin protein muffins. so cute, cute."
6XTRNOqaG1w,has your doctor or dietitian never told you you need more fiber in your diet? I'm about to show you a really simple snack that has like 15 grams of fiber in it. number one: mixing bowl for two.
GA-JW6j2nRU,"you need a super simple dinner? well then, let's make an easy stir fry. in a pan over medium-high heat, we're going to add some avocado oil."
jdIz9BCCgwo,"here's a friendly reminder from a registered dietitian that if you're healthy, eating and exercise routine is costing you your mental health, your social life in your rest and basically takes up every aspect of your life, then it's not Health at all. okay, bye."
fYzJ_UhDmGc,"welcome to napstocks. when I make a snack, about my baby naps and I don't have to worry about little hands eating it. I don't think you guys are ready for how easy this snap snack is going to be."
wPqNxv4r6zY,"my family and I are going to Disneyland and the number one tip I was told was to bring snacks. so I'm going to make one of our snacks, one of many, and show you how I'm making it. this is like baby trail mix, but I'm most definitely going to be snacking on it too."
OqZu8-xD1SY,do you need a high protein breakfast? let's make it together. you're going to add two eggs to a mixing bowl and then you're gonna add whatever toppings you like.
OwG9x7W7Amc,"do you need a super simple dinner? well then, let's make a creamy salmon dinner. preheat oven to 375.. on a sheet pan, get your salmon and then brush with some olive oil."
IeePcTUuBJQ,"welcome to knapsacks. want to make a snack while my baby naps and I don't have to worry about little hands eating it? today we're gonna make Bagel boats, because how freaking cute does that sound?"
E0dEouzb31U,"are you like me and you absolutely hate making pancakes because, like, no matter what you do, the first one is still going to be colder than the last one that you made? okay, yeah, we're gonna make them in the oven today, all right. preheat oven to 425.. two cups whatever waffle makes you like- I'm using Kodiak for more protein."
tvmdVX8AvsA,"it's officially August, so you know what that means. it means it's basically fall. so we're gonna make some pumpkin bread and if you disagree with me, you're wrong."
5m08ktMLinY,"welcome to nap snacks. when I make a snack when my baby is supposed to be napping and I don't have to worry about little hands eating it. no, let's make microwave French toast."
rnPJaxl_7mA,"if you're like me, you use your herbs for specific recipes and then they die a slow death in your refrigerator. I have a hack, a hacks going to save your herbs and it's going to reduce waste. you're going to take an ice mold, you're going to take whatever herb you got."
SkzR5IOnP5k,look at this pizza muffin. but what if I told you it was also loaded with veggies. perfect for kids and adults.
